respondent_id,xyz_vaccine,seasonal_vaccine
26832,0.03618501576963312,0.7380124907486595
26833,0.021975647684636564,0.6846211242366379
26834,0.2255143947710749,0.6436247461704745
26835,0.3258380066124916,0.8786991749532451
26836,0.37349216593460866,0.5964404731689947
26837,0.11145630371747918,0.044658434325298244
26838,0.09264298214821229,0.4381999094383982
26839,0.025869380246307003,0.3851230125513456
26840,0.10799451414663543,0.18314318389523698
26841,0.5452460140549554,0.8337012898745418
26842,0.08184189251490662,0.23009075471328386
26843,0.04767234279202662,0.054418710241384664
26844,0.016896353264029725,0.2838637234810568
26845,0.027204882768701658,0.82667178158421
26846,0.023281797478178243,0.8388745225058797
26847,0.27904269888894195,0.13111408300258554
26848,0.03151447307598361,0.6620100167840982
26849,0.6359852619421689,0.6055500987496529
26850,0.8692081940033161,0.5768852300768575
26851,0.0505503340044205,0.07811783253468849
26852,0.04042405076724254,0.09180254653842482
26853,0.18910828425906281,0.2757614967170841
26854,0.020651255485198854,0.10848514632515202
26855,0.2870678896551295,0.8138790131616566
26856,0.05963693835749808,0.04564773424362828
26857,0.741431890027596,0.22299122303500513
26858,0.07034165413255278,0.6290265897703567
26859,0.031994037258650784,0.13854613986129197
26860,0.0823609248019169,0.06780508089225609
26861,0.03064361073264766,0.06776673976107815
26862,0.032545595316306665,0.2343624257738052
26863,0.07616652340321084,0.4864513715723566
26864,0.39931634876412175,0.37962088775603536
26865,0.03446080413525248,0.05919464246107738
26866,0.05830391381006095,0.645124713719718
26867,0.14899521404997382,0.12215282253660477
26868,0.94436318361594,0.9412725380368531
26869,0.0425481539237761,0.2575669533816843
26870,0.7408051484664475,0.9339344739777871
26871,0.021190341986887597,0.059689224796566596
26872,0.10358827518763256,0.3628508672436826
26873,0.059871003997723764,0.7086550469672113
26874,0.07569577783343823,0.1251247050587026
26875,0.4242300942704596,0.8665675404760274
26876,0.0941230824275903,0.06095180160604526
26877,0.10811660416203243,0.10873525122283896
26878,0.07613045838607477,0.29097322049815394
26879,0.014384867836763644,0.05349961451214618
26880,0.0693645015838032,0.1171998517046121
26881,0.017556440563176536,0.051097003410690844
26882,0.029767575287398707,0.087145336144624
26883,0.0493371198777706,0.1781934273329625
26884,0.1575914763020149,0.19554243121059478
26885,0.12639820992195003,0.7239017600897576
26886,0.07863070384170973,0.8551269650472239
26887,0.8066475646062347,0.8897735078840732
26888,0.9353832271618483,0.9613208527656767
26889,0.016911392832309392,0.08627174773391386
26890,0.08302321285226327,0.3476562911419679
26891,0.8237541746574082,0.8434940020072567
26892,0.03944615276466721,0.585902586921056
26893,0.040904501465013614,0.09995140313277005
26894,0.25121077930352115,0.2893495424960726
26895,0.02238723107752183,0.7984009551669389
26896,0.03936809779445251,0.08152046436779352
26897,0.06247235143054635,0.5698599509776006
26898,0.09407364392586733,0.6094013322482232
26899,0.04009871800930898,0.08747647803799967
26900,0.06662862679272594,0.20316636710902847
26901,0.037838771329161504,0.3765099527675446
26902,0.08564123048643427,0.8757419663707444
26903,0.16597949363213585,0.12034946184880792
26904,0.10919811606771183,0.42915310504227255
26905,0.24680976224004517,0.8897735700185663
26906,0.021227828327151133,0.21468744603834145
26907,0.012011822689295114,0.6707232741724454
26908,0.02969087485171561,0.7803259368856673
26909,0.21444634436886295,0.1730436928217378
26910,0.04324412390062852,0.34620616404481336
26911,0.0682390762740427,0.14729011986981502
26912,0.531780777898747,0.9114852166196945
26913,0.644114138352839,0.7497790913191881
26914,0.035072126917995154,0.19919762803234695
26915,0.10707183659946608,0.6111300686456551
26916,0.020990845512713893,0.23545268187402937
26917,0.01035279458967325,0.04771722268188571
26918,0.9181482946011779,0.9488069378665447
26919,0.041594767621962056,0.5299991334979548
26920,0.02047784983900241,0.08860304436464217
26921,0.13763511176753798,0.9415007797716164
26922,0.028532687777648558,0.7772181044004983
26923,0.22414678573153976,0.5613257447436641
26924,0.9118808589362843,0.9542721019238752
26925,0.15778334871126712,0.8389075006576497
26926,0.4255861764954654,0.48792076830829534
26927,0.5747288706262664,0.7120140823877257
26928,0.06768276690804999,0.6502903754174862
26929,0.08532429972695545,0.20953583842006007
26930,0.6728446125691643,0.8117998629708215
26931,0.20283987904666306,0.47307304180285104
26932,0.10746609096372904,0.9535541838999917
26933,0.025420230731663968,0.634336511535341
26934,0.25777895617660646,0.5702968623570854
26935,0.06413824859662531,0.4589157783335836
26936,0.3841066232511587,0.15268884201839658
26937,0.09294590233732618,0.7884269839902404
26938,0.03225383505881038,0.05675131329375292
26939,0.04151073606235968,0.08336418007820101
26940,0.15813306142648176,0.17175080909103058
26941,0.09736061113025792,0.4518415440987111
26942,0.7227677842436017,0.9139173179330269
26943,0.07014407039856989,0.6206012617796305
26944,0.03131469115423377,0.12063963961511553
26945,0.03732635097958849,0.583862242493007
26946,0.06257306402232216,0.7599257724958594
26947,0.35469461376429096,0.5770750005686498
26948,0.017434797616122873,0.06303826479456172
26949,0.019646326316515063,0.050897035630802695
26950,0.02868446519385203,0.46337817483435295
26951,0.0842073150077105,0.2693696549838781
26952,0.8798129835751918,0.9387308165604905
26953,0.4182174000618431,0.9287582564852696
26954,0.018172547573893496,0.09212293086212753
26955,0.039765689496466736,0.7652070928047521
26956,0.2893692411203074,0.2736129547752852
26957,0.011582902456295958,0.9510149080341059
26958,0.0608265506653534,0.6498203647380398
26959,0.04459076658447639,0.2014413381916928
26960,0.017023623622132642,0.04739825005823277
26961,0.32954688533634185,0.5103680492039376
26962,0.06839771360382446,0.8493991754198364
26963,0.059278459960974826,0.24659726206401303
26964,0.08179115020362461,0.1758446804155267
26965,0.5208574545361258,0.9085938271185697
26966,0.06110194501924232,0.14683833962245818
26967,0.17588746801725466,0.5728910861201247
26968,0.053687738163534546,0.8465958379999181
26969,0.04342820219140161,0.13553487924511068
26970,0.776114685007637,0.5419706577762801
26971,0.07508063176454567,0.12923713831120875
26972,0.0182977463876324,0.03273886997745151
26973,0.042714503177534946,0.1901418562109943
26974,0.3299430793933692,0.2327367206210662
26975,0.1508900906844043,0.7280854625918737
26976,0.9184625449460369,0.5847080155118134
26977,0.08890493282175635,0.41258469399329845
26978,0.02049943550069532,0.8815579203755568
26979,0.7642419034943696,0.9190827697723866
26980,0.03951549471629103,0.10283782888184839
26981,0.026366094530091783,0.35675987948487836
26982,0.8188889733542875,0.9535235229135036
26983,0.24077880859316553,0.5528827695404359
26984,0.03144433492250084,0.10749130204652166
26985,0.03553458148879824,0.07549979139844282
26986,0.05955160675721059,0.2267009736276125
26987,0.027903575079630615,0.14598015668344239
26988,0.011328207520599877,0.06824347010110114
26989,0.4947019703596714,0.8840548036079662
26990,0.01102248137848527,0.06982747765179227
26991,0.2177458590264738,0.49337698425200516
26992,0.31308277402449436,0.4901955413190343
26993,0.039390960994864235,0.8012755825739402
26994,0.13096685748903686,0.2657909911434153
26995,0.03021241256470962,0.3423168021220368
26996,0.38237044032906325,0.4326490756011698
26997,0.016456039825780085,0.08895874225383726
26998,0.07782798424303027,0.05070825183982153
26999,0.2522428339550603,0.5248819160455529
27000,0.045067983194529544,0.3143895660673838
27001,0.03433381178209225,0.8538480070293873
27002,0.013895600580549068,0.32265159151078704
27003,0.011835301359850583,0.04889237753282281
27004,0.30224274593256234,0.27837617744914706
27005,0.5477563212972331,0.8493700707692641
27006,0.8029100113181497,0.8906409726563558
27007,0.030796493406686692,0.05612416952040253
27008,0.025482976233864967,0.056996456046502525
27009,0.10345098869153524,0.2252829331120923
27010,0.030812787734939256,0.14944069428573414
27011,0.04427206356755544,0.1304209563329958
27012,0.20371521627616404,0.48472794084291215
27013,0.1140794264261166,0.45207095218946153
27014,0.03528088416484799,0.33602455701164613
27015,0.1426448509231086,0.20594735838559478
27016,0.12067160873775333,0.21081088002256024
27017,0.5953947235932542,0.8506146910589331
27018,0.032447305313822755,0.1717998040438448
27019,0.9163715895464641,0.9708301829384592
27020,0.17409021743717948,0.23551890224643854
27021,0.14187234111826647,0.6098270258524868
27022,0.06902698499467813,0.22015482707448406
27023,0.06324644964066876,0.1300609355063773
27024,0.06140693356239332,0.4275994557423036
27025,0.18834245618195766,0.06408656595494432
27026,0.032661413689098105,0.5618609945888654
27027,0.029520914329627765,0.8531872761687946
27028,0.5262234665592699,0.8880344458776758
27029,0.0629530923449014,0.3593956607096068
27030,0.46461714213554395,0.21104013779227562
27031,0.5368686128450371,0.8990013746540044
27032,0.10101195290120644,0.5672903137991419
27033,0.527319263862006,0.768835863938216
27034,0.0188375236463143,0.5208815636305822
27035,0.1537975293525734,0.25084331720090514
27036,0.2957129381953723,0.798021743064142
27037,0.572119841090827,0.6489045141710362
27038,0.021010406846462437,0.051276615584984184
27039,0.409800246542382,0.870070978271114
27040,0.12002614685482665,0.21271407994034167
27041,0.02981398444394706,0.7093516142835721
27042,0.03503610171737058,0.6339932703583963
27043,0.308330237980114,0.7591780249289255
27044,0.017549694520590853,0.04887600189085204
27045,0.045642251494426,0.5398896160957918
27046,0.08122726124978881,0.1645037353738291
27047,0.6193503845894596,0.4781506700183626
27048,0.13377714437402755,0.5177072444704973
27049,0.3435451656655495,0.8302722574748598
27050,0.04990485387690606,0.5466025269331793
27051,0.1938900804565799,0.3195386487491353
27052,0.027042922491489086,0.28327696201717767
27053,0.9056250050462687,0.9534859124632215
27054,0.0950086713388248,0.06929844180206302
27055,0.03946162989079416,0.8215553474412193
27056,0.013472075564391164,0.05388225833189974
27057,0.01045767532562001,0.03990442025529011
27058,0.930574044033921,0.9499313340693721
27059,0.06405119657397723,0.10398139563692642
27060,0.018908834626641842,0.25989003695698104
27061,0.015876205208924004,0.47934597388347633
27062,0.07128717816636546,0.4801434900231931
27063,0.02999904154278721,0.5533368834025253
27064,0.1034791098189546,0.6794694792279466
27065,0.1138233404400687,0.4827179499244397
27066,0.07125566137769246,0.6778554156947899
27067,0.7134646586023268,0.7951434584094697
27068,0.6278797221559831,0.8757594765314254
27069,0.8462443115133099,0.9368101479047733
27070,0.03850992717528365,0.05978026189971402
27071,0.11145189449509856,0.11306084069291593
27072,0.1780985703516999,0.7328762784232714
27073,0.05606537491801787,0.9139291806508323
27074,0.055181615113506534,0.2880378762974972
27075,0.29510389201355197,0.7449052217206185
27076,0.8029081808631767,0.8273888540922901
27077,0.03885600296123618,0.09548908978567912
27078,0.10087940707812353,0.7850879253525217
27079,0.1534403275908204,0.8817034675117211
27080,0.11161376996550097,0.16217730549559656
27081,0.04238245282734019,0.8327737898817593
27082,0.3133078212439648,0.32102240451498726
27083,0.06900971320360372,0.24877340317183194
27084,0.8849840952855735,0.7994036272531139
27085,0.035512105832957344,0.050097588851855425
27086,0.028456379854658903,0.12408669195217417
27087,0.10966788848894228,0.20853910649612048
27088,0.15418911658981174,0.6605649108685965
27089,0.2017469974042546,0.23704661775910454
27090,0.4914097042228635,0.7196930706590398
27091,0.7622570612796109,0.3942740414475938
27092,0.08742365361742889,0.2412725446471191
27093,0.20829158659038266,0.2178662070569504
27094,0.01897456719153487,0.05884117758922875
27095,0.06786819442512174,0.5039161067972215
27096,0.059046412385859406,0.2062574747847449
27097,0.4159783535983936,0.6417157358260401
27098,0.716379188413123,0.8999493380245739
27099,0.38397101124857175,0.5999432843874334
27100,0.0652591997900415,0.7340947682192271
27101,0.037574527288512634,0.6311851074334955
27102,0.068332021713413,0.8851475813632042
27103,0.024830225190137032,0.07988466940727437
27104,0.4586094134089589,0.5167329157060174
27105,0.06823351706489765,0.4001400249256926
27106,0.8547104288286702,0.9340290462999735
27107,0.5402682205392028,0.8211712735807601
27108,0.17970715198656928,0.24577261029702557
27109,0.06105481564882129,0.10100693849075315
27110,0.06672604315532434,0.26518491934556915
27111,0.10036432328376735,0.2819782431493455
27112,0.46296683930321497,0.5751546477557974
27113,0.08383556841211177,0.11516593284817478
27114,0.150199614472407,0.21693008235980615
27115,0.7191693014690208,0.8958461652528644
27116,0.054972891791589075,0.911851402628253
27117,0.0236858145579792,0.08539863487967875
27118,0.0731631443534237,0.5504472260850436
27119,0.08032023355615193,0.23224777482332298
27120,0.13124610736950307,0.9440176542219735
27121,0.01427557002887696,0.8517223662115448
27122,0.015373101936734494,0.2721086010451592
27123,0.1060932939883753,0.1784387505806046
27124,0.023926309305280523,0.10636693211457653
27125,0.031002363385092786,0.04922312274897146
27126,0.35371954137973816,0.13526730890816574
27127,0.03877684788792392,0.05806676421220247
27128,0.2627834577125769,0.46046382960203147
27129,0.09674090230912044,0.44794132526892866
27130,0.09735426705849273,0.24722983941692317
27131,0.04964977083993084,0.07626681526083923
27132,0.26087301100250637,0.8456752842622756
27133,0.036708776221220166,0.5821762325454503
27134,0.8723731682177652,0.9624142572471336
27135,0.03767703801498561,0.3398557125015594
27136,0.058076385542745516,0.5244758598930734
27137,0.08371460055975123,0.18353964420883837
27138,0.08231567109173417,0.5479795618769004
27139,0.08256066775846199,0.12396191778514741
27140,0.9477425279408729,0.9671494544259169
27141,0.7077082484766225,0.7832301632704596
27142,0.0245264403140904,0.21093595726676223
27143,0.26162670083568623,0.5960587346743632
27144,0.021802911076656724,0.06330412600461405
27145,0.610251789038135,0.7671609553678501
27146,0.09910586054446067,0.9467975764434416
27147,0.05329270315611938,0.27218355492285246
27148,0.1232646857069102,0.0941030841117037
27149,0.16405384553231853,0.09374856329834555
27150,0.3566535118739866,0.9422769408612974
27151,0.29761940949345295,0.8649566551885814
27152,0.01336617878011279,0.1260375821887118
27153,0.5557817725737255,0.8478110742522527
27154,0.845993292854259,0.9256049107010025
27155,0.2884637623826107,0.6864739790073282
27156,0.010832794620057259,0.20890749676758408
27157,0.026249215663902356,0.6230877672577985
27158,0.022054135270904943,0.3421967995661178
27159,0.044259964128794446,0.11751354760233115
27160,0.06269257822294444,0.21714886955464346
27161,0.49781866743492853,0.5971229404791704
27162,0.05591875739217498,0.8654408066474409
27163,0.6235997643721334,0.5471344013749312
27164,0.10895481085170847,0.14040037904509714
27165,0.7241357642765337,0.8336626557999894
27166,0.06786631400907482,0.21488462686147786
27167,0.10535071143440491,0.7089385648438583
27168,0.06551151610550739,0.5884949022812318
27169,0.5821982469828881,0.6958778350447554
27170,0.744495232527999,0.9441913901625881
27171,0.024943222368829038,0.2242739898386551
27172,0.06984681552198399,0.8925200129600975
27173,0.2351030157682057,0.4961397418534701
27174,0.022685787910291147,0.08846379613865213
27175,0.033926579397946174,0.0673075897515945
27176,0.8294694730435267,0.9293783997047701
27177,0.9206305256460725,0.9151762826154618
27178,0.050709559633665136,0.25494838804585807
27179,0.07959453429780512,0.2315156551316125
27180,0.12288386777841431,0.30865944872756373
27181,0.04454220423132129,0.9049516455281327
27182,0.28371719663151684,0.772828852308239
27183,0.018899137367616746,0.6021414422230887
27184,0.040246542050092475,0.5113181003065689
27185,0.26136785423218034,0.7966445205484288
27186,0.196951501023887,0.7617903124348869
27187,0.07784816486993498,0.10141290024713338
27188,0.09483580572575465,0.4132308759499991
27189,0.1232736193776267,0.7190823704858177
27190,0.23796807084323757,0.8212705496922331
27191,0.21509139371186306,0.9441369970624022
27192,0.23856672792743122,0.7618714525704106
27193,0.013196551011800636,0.10767855153508527
27194,0.21363875003449648,0.5132537654281116
27195,0.03107666921170943,0.16288867472587948
27196,0.09045832240321763,0.15208160508704133
27197,0.07627960597809783,0.7602055769437628
27198,0.7038216537592418,0.9783515986448819
27199,0.047474291373925066,0.22084298193794694
27200,0.2081941330031917,0.6479051607080378
27201,0.4800501077236234,0.8871788980750553
27202,0.05856929928541031,0.177995713213772
27203,0.0310161027484719,0.09490002981533059
27204,0.028940619144981028,0.070159516486137
27205,0.1336414856591538,0.24782856421430102
27206,0.2019797151963679,0.23291602603635092
27207,0.16838287912693164,0.19409647429485255
27208,0.8888471245881543,0.7211121447602998
27209,0.2828994802584327,0.2744338124321234
27210,0.09503282052925471,0.3321873384171656
27211,0.04214581465909164,0.1682003042102071
27212,0.3417449225279489,0.9263288964113431
27213,0.300010079360716,0.34873773840997296
27214,0.06548410293005263,0.08899838254785111
27215,0.08285881969876246,0.45134633616695624
27216,0.056035890812078125,0.9058215005458344
27217,0.052292477798378936,0.1517687317553011
27218,0.7302153163588325,0.9097057042065413
27219,0.6430482500192928,0.7010061256624063
27220,0.2685216179011604,0.40508605509380896
27221,0.038463037381175305,0.7627952047777966
27222,0.08752182693450801,0.5448379779034097
27223,0.029093564490027216,0.7460466169128601
27224,0.11043912249231976,0.7447846011214938
27225,0.40545245407548247,0.2395844892504794
27226,0.01943440174357415,0.20799508336931183
27227,0.18241881539142737,0.2441862614927666
27228,0.6296272813014169,0.9126328824417597
27229,0.6657069098434972,0.9126350429273612
27230,0.15400392003572702,0.9573779039871224
27231,0.4997247843527207,0.9274201461764666
27232,0.09493697458021809,0.45991100792040385
27233,0.45660191936572975,0.26646710723549705
27234,0.052039508703218704,0.08919239139539081
27235,0.923324772454103,0.9715828579158627
27236,0.07396648924686147,0.9393156121053448
27237,0.7104584816243998,0.7262648605915507
27238,0.5801830208180769,0.8074464562599252
27239,0.2888253703047002,0.16294650033170213
27240,0.05433111081014731,0.3988944876183115
27241,0.0669395653263103,0.15044034881352528
27242,0.13104354380070576,0.4088349748833401
27243,0.06361668417247358,0.09600192262659937
27244,0.028020504233211667,0.07377159681910421
27245,0.04625823402048202,0.22018073964001975
27246,0.8418871911355451,0.9371103478843171
27247,0.3070875679983034,0.9423246056208296
27248,0.22195889391918372,0.8607161014049077
27249,0.05121363674265691,0.5832678618106143
27250,0.07685119287030932,0.16801118197394252
27251,0.040916604713907755,0.4558683872066335
27252,0.42610952035459504,0.5944173120757611
27253,0.021837454573355935,0.881367609874096
27254,0.9213398121962145,0.9661254584150512
27255,0.19981416511989628,0.29894969799019583
27256,0.8313063875917537,0.9652488512261601
27257,0.27904639043637025,0.5147423401681263
27258,0.24859508469165348,0.833330552124895
27259,0.5522883488046247,0.7674505137380628
27260,0.15307062211109462,0.522534427371504
27261,0.1364019498783519,0.7450943812874837
27262,0.05800749019722906,0.43754639946722396
27263,0.05317193040359412,0.06351462048239058
27264,0.01827355115443454,0.05753982787028398
27265,0.07524523331813293,0.36770300132662076
27266,0.13549922285366922,0.18768176001751158
27267,0.0888084043288819,0.5862834841646137
27268,0.021334978182433392,0.04011069422453927
27269,0.7623035425074396,0.6364715536782061
27270,0.017343948280482406,0.09290910432012395
27271,0.017714506141931312,0.21756008289038947
27272,0.02690573621120778,0.4524782699514604
27273,0.05765336961839017,0.17472763220440113
27274,0.15846169463611293,0.38516697555138035
27275,0.3449252611921736,0.3891070097875875
27276,0.02152227581223707,0.18241802783371827
27277,0.04006526520189053,0.9511406327827548
27278,0.04567238250946674,0.2641333647243198
27279,0.04144959562658848,0.2350711747179107
27280,0.4926990022153017,0.6328475585682816
27281,0.04502764324303155,0.38109963355107074
27282,0.07682820342208696,0.9106827808527908
27283,0.010779683592207514,0.12304529202176197
27284,0.4082752174985647,0.4629077801782576
27285,0.04602522964571699,0.42401572858312303
27286,0.11674145804975343,0.39119701861786665
27287,0.11091609191229075,0.5456530898302593
27288,0.7433492903496778,0.8215170962710643
27289,0.1807444627354255,0.43014589623692767
27290,0.02059592938212134,0.08067784830787932
27291,0.46781300087723676,0.7631145437158066
27292,0.05421261297978278,0.5075138834615595
27293,0.04704754898048194,0.9007617847877806
27294,0.027597742028986436,0.06296393341293198
27295,0.6271625333416773,0.9289424670907824
27296,0.07654838154261275,0.7528366381671928
27297,0.049357079012570484,0.7970060978793462
27298,0.04822352059418279,0.2750389714955011
27299,0.2890581571990076,0.699571106844517
27300,0.08011438119595701,0.9143312518380359
27301,0.01632576990508811,0.04773227950963435
27302,0.23335977620606632,0.8591113735431775
27303,0.14550938775015693,0.24628710764122264
27304,0.049967107516726963,0.8662891117545747
27305,0.017983083572723393,0.030421893161123054
27306,0.14981138086063797,0.573768913749146
27307,0.8756989966600385,0.8833138262008556
27308,0.3230736910529878,0.31163141860910293
27309,0.7990803154501732,0.9556290758814294
27310,0.048737798724051526,0.16199090127237026
27311,0.06955412814534152,0.16385705983464388
27312,0.07599389410650158,0.5546488189228985
27313,0.03311209131113698,0.1288835564630475
27314,0.04958301304861425,0.08036794563853898
27315,0.030604581489273967,0.2789802810655153
27316,0.20069483391680878,0.6685917978763567
27317,0.08994594889184193,0.18914956430594715
27318,0.2229855762571283,0.25973711037887465
27319,0.29979644661944505,0.8555385994073831
27320,0.08880991474106444,0.7522438029812066
27321,0.0482780277647252,0.8308607563168775
27322,0.501131659811308,0.1402545304534973
27323,0.03510668547465199,0.468765258381568
27324,0.13889715534750008,0.6451208578747466
27325,0.9008922722684118,0.9286606385098314
27326,0.04397971677312388,0.7159570229177683
27327,0.2568163507211885,0.29663631782879024
27328,0.27509221972115416,0.3951854438682551
27329,0.12996748764190302,0.22700656224060783
27330,0.01770473978350479,0.4283764444898037
27331,0.07999236562123628,0.13954462017113928
27332,0.0837029918128305,0.8805369092098925
27333,0.7798772603622145,0.8566395144840525
27334,0.030964687537742373,0.05479306526340761
27335,0.21120892756756438,0.10393363089281189
27336,0.05598516466888437,0.23520223652258132
27337,0.37196242237934596,0.8738555263964447
27338,0.4076942177667466,0.42861895455277144
27339,0.11594228016191659,0.2304380403066877
27340,0.007964208947591611,0.0891523396559178
27341,0.2415328955586602,0.6834502127952604
27342,0.04672905739524632,0.6297848135609195
27343,0.0425357241683718,0.08963066835205613
27344,0.49801912345627813,0.5783666565322864
27345,0.044015691329777264,0.2520492483185245
27346,0.3621548768571423,0.8994878769593453
27347,0.8917267669598914,0.8791016835390817
27348,0.03999227380157104,0.26569014269798763
27349,0.06913932946372521,0.2187968969652635
27350,0.047544297516615604,0.9122016760145267
27351,0.672044395345413,0.8526006369857124
27352,0.07150231447116373,0.1829334955549362
27353,0.03445339965926479,0.16115801535556784
27354,0.5235711961716083,0.8695328221258002
27355,0.20447497146241952,0.08738942485680794
27356,0.4285118603242441,0.8569443224014048
27357,0.03924927987427917,0.3517781478767152
27358,0.4783471718045303,0.6734111616895099
27359,0.5095826033730889,0.7518310808868629
27360,0.1338273655736643,0.666496469196279
27361,0.022580786500405157,0.8903244594354232
27362,0.3596668630331339,0.47365366541265325
27363,0.09201322402930251,0.22862527196909418
27364,0.04531429630356043,0.573902039956562
27365,0.28367557241888436,0.6386297597701036
27366,0.1630973155472453,0.623929108851681
27367,0.24120736325386438,0.3556468270758928
27368,0.028328684652100162,0.6512373360378018
27369,0.035160684970145906,0.06791908159854172
27370,0.021812192670104785,0.8466833285883141
27371,0.18933883603777638,0.3824211698956862
27372,0.0617824794587096,0.126229158939241
27373,0.878657266643121,0.8127157706988721
